source,target,weight,edge_type
cell_12.994_77.695,cell_13.046_77.522,0.9997356653201064,similarity
cell_12.994_77.698,cell_13.02_77.595,0.9999775886035921,similarity
cell_12.994_77.698,cell_12.877_77.615,0.999971804554459,similarity
cell_12.994_77.698,cell_13.004_77.593,0.9999635364831179,similarity
cell_12.994_77.698,cell_12.964_77.505,0.9999569852510045,similarity
cell_12.994_77.698,cell_12.88_77.595,0.9999313613429884,similarity
cell_12.994_77.699,cell_12.978_77.697,0.9999991749014355,similarity
cell_12.994_77.699,cell_12.982_77.623,0.9999990035200854,similarity
cell_12.994_77.699,cell_12.847_77.672,0.99999251009604,similarity
cell_12.994_77.699,cell_12.936_77.492,0.9999920357909972,similarity
cell_12.994_77.699,cell_13.044_77.554,0.9999881805340739,similarity
cell_12.994_77.7,cell_12.964_77.606,0.9990247874276061,similarity
cell_12.994_77.7,cell_12.998_77.623,0.9988069554808657,similarity
cell_12.994_77.7,cell_13.0_77.612,0.9987976425044452,similarity
cell_12.994_77.7,cell_12.942_77.563,0.9986498809405837,similarity
cell_12.994_77.7,cell_13.098_77.573,0.9985648348174813,similarity
cell_12.994_77.701,cell_13.005_77.757,0.9997539204463037,similarity
cell_12.994_77.701,cell_12.911_77.683,0.9995876843892283,similarity
cell_12.994_77.701,cell_13.013_77.626,0.999518453091166,similarity
cell_12.994_77.701,cell_13.019_77.709,0.9994629930559562,similarity
cell_12.994_77.701,cell_13.026_77.72,0.9990828674321329,similarity
cell_12.994_77.702,cell_13.017_77.639,0.9999999956074379,similarity
cell_12.994_77.702,cell_12.995_77.663,0.9999999956053882,similarity
cell_12.994_77.702,cell_12.925_77.615,0.9999999824338486,similarity
cell_12.994_77.702,cell_12.93_77.628,0.9999999824174515,similarity
cell_12.994_77.702,cell_13.054_77.531,0.999999960485376,similarity
cell_12.994_77.703,cell_13.016_77.762,0.996840383503322,similarity
cell_12.994_77.703,cell_12.985_77.708,0.9967148202814522,similarity
cell_12.994_77.703,cell_12.983_77.708,0.9886714195099157,similarity
cell_12.994_77.703,cell_12.995_77.607,0.9804622672276108,similarity
cell_12.994_77.703,cell_12.984_77.68,0.9790414499472054,similarity
cell_12.994_77.704,cell_13.011_77.508,0.9999998871319871,similarity
cell_12.994_77.704,cell_12.956_77.725,0.9999997907524234,similarity
cell_12.994_77.704,cell_13.027_77.62,0.9999996869474441,similarity
cell_12.994_77.704,cell_13.058_77.507,0.9999996866795282,similarity
cell_12.994_77.704,cell_13.028_77.515,0.9999995498870937,similarity
cell_12.994_77.705,cell_12.983_77.769,0.9999912416343251,similarity
cell_12.994_77.705,cell_12.996_77.615,0.9999802666040127,similarity
cell_12.994_77.705,cell_12.889_77.673,0.9999044474857934,similarity
cell_12.994_77.705,cell_13.029_77.561,0.9997518294639993,similarity
cell_12.994_77.705,cell_12.905_77.704,0.9996866630678177,similarity
cell_12.994_77.717,cell_12.97_77.75,0.9992416242805049,similarity
cell_12.994_77.717,cell_13.009_77.695,0.9976355324044685,similarity
cell_12.994_77.717,cell_13.028_77.562,0.9959150276532108,similarity
cell_12.994_77.717,cell_12.87_77.656,0.9947030327060157,similarity
cell_12.994_77.717,cell_13.033_77.534,0.9937465573073992,similarity
cell_12.994_77.718,cell_12.943_77.622,0.9994097485971364,similarity
cell_12.994_77.718,cell_12.99_77.502,0.9991232530159462,similarity
cell_12.994_77.718,cell_12.893_77.599,0.9990524485242823,similarity
cell_12.994_77.718,cell_12.989_77.473,0.9988862990609905,similarity
cell_12.994_77.718,cell_12.937_77.518,0.998765768262932,similarity
cell_12.994_77.757,cell_12.898_77.626,0.9999999858515964,similarity
cell_12.994_77.757,cell_12.896_77.455,0.999999940803949,similarity
cell_12.994_77.757,cell_12.902_77.707,0.9999999405397292,similarity
cell_12.994_77.757,cell_13.045_77.615,0.999999872557033,similarity
cell_12.994_77.757,cell_12.92_77.547,0.9999998664018956,similarity
cell_12.994_77.758,cell_12.995_77.666,0.9982456948624614,similarity
cell_12.994_77.758,cell_12.986_77.527,0.9968719763556656,similarity
cell_12.994_77.758,cell_12.975_77.622,0.9950566232835996,similarity
cell_12.994_77.758,cell_12.875_77.543,0.9930423177231342,similarity
cell_12.994_77.758,cell_12.975_77.623,0.992522795994053,similarity
cell_12.995_77.535,cell_12.976_77.527,0.9999938129527403,similarity
cell_12.995_77.535,cell_12.986_77.542,0.9999844519097297,similarity
cell_12.995_77.535,cell_12.986_77.543,0.9999802853279535,similarity
cell_12.995_77.535,cell_12.972_77.528,0.9999261425627852,similarity
cell_12.995_77.535,cell_12.99_77.546,0.9998749075481603,similarity
cell_12.995_77.539,cell_12.976_77.537,0.9999999651955969,similarity
cell_12.995_77.539,cell_12.997_77.538,0.9999997302378658,similarity
cell_12.995_77.539,cell_12.993_77.538,0.999999537776406,similarity
cell_12.995_77.539,cell_12.996_77.55,0.9999994077271958,similarity
cell_12.995_77.539,cell_12.992_77.542,0.9999994021845062,similarity
cell_12.995_77.54,cell_12.988_77.539,0.9999874161584295,similarity
cell_12.995_77.54,cell_12.966_77.58,0.9999220521013148,similarity
cell_12.995_77.54,cell_12.986_77.558,0.9998592494067122,similarity
cell_12.995_77.54,cell_12.963_77.569,0.9998012723015194,similarity
cell_12.995_77.54,cell_12.96_77.561,0.99979022840059,similarity
cell_12.995_77.551,cell_12.959_77.581,0.9998658200507106,similarity
cell_12.995_77.551,cell_12.993_77.56,0.9997649660263676,similarity
cell_12.995_77.551,cell_12.974_77.539,0.9996988034343016,similarity
cell_12.995_77.551,cell_12.955_77.579,0.9993296227966723,similarity
cell_12.995_77.551,cell_12.958_77.575,0.9992924767394611,similarity
cell_12.995_77.552,cell_12.986_77.556,0.9982884580981289,similarity
cell_12.995_77.552,cell_12.975_77.548,0.9981334642622155,similarity
cell_12.995_77.552,cell_12.998_77.554,0.9972121981908443,similarity
cell_12.995_77.552,cell_12.99_77.553,0.996813980496857,similarity
cell_12.995_77.552,cell_12.989_77.538,0.9966636494532087,similarity
cell_12.995_77.553,cell_12.991_77.553,0.9989696505358272,similarity
cell_12.995_77.553,cell_12.989_77.552,0.9977559281670594,similarity
cell_12.995_77.553,cell_12.997_77.545,0.9971428977731062,similarity
cell_12.995_77.553,cell_12.992_77.555,0.9966475427207815,similarity
cell_12.995_77.553,cell_13.0_77.541,0.9966276843619855,similarity
cell_12.995_77.554,cell_12.989_77.553,0.9981312264774433,similarity
cell_12.995_77.554,cell_12.989_77.559,0.9969349453178115,similarity
cell_12.995_77.554,cell_12.981_77.578,0.9960326113301154,similarity
cell_12.995_77.554,cell_12.937_77.606,0.995342848350878,similarity
cell_12.995_77.554,cell_12.995_77.555,0.9948834592045538,similarity
cell_12.995_77.555,cell_12.995_77.554,0.9948834592045538,similarity
cell_12.995_77.555,cell_12.918_77.578,0.9945863480249385,similarity
cell_12.995_77.555,cell_12.911_77.576,0.9941862155426163,similarity
cell_12.995_77.555,cell_12.961_77.561,0.9939070318102338,similarity
cell_12.995_77.555,cell_12.966_77.584,0.9938478042620063,similarity
cell_12.995_77.556,cell_12.996_77.552,0.9999960915183221,similarity
cell_12.995_77.556,cell_12.985_77.552,0.9999951269037819,similarity
cell_12.995_77.556,cell_12.984_77.561,0.9999950195547274,similarity
cell_12.995_77.556,cell_13.003_77.547,0.999994728233862,similarity
cell_12.995_77.556,cell_13.006_77.548,0.9999912959624451,similarity
cell_12.995_77.566,cell_13.069_77.581,0.9995068278390347,similarity
cell_12.995_77.566,cell_12.901_77.639,0.9992514174830133,similarity
cell_12.995_77.566,cell_12.807_77.698,0.9992071934380273,similarity
cell_12.995_77.566,cell_13.012_77.545,0.9987575858067314,similarity
cell_12.995_77.566,cell_12.89_77.637,0.9986394845418509,similarity
cell_12.995_77.567,cell_12.978_77.51,0.9998507170651951,similarity
cell_12.995_77.567,cell_13.034_77.622,0.99984320948702,similarity
cell_12.995_77.567,cell_12.943_77.548,0.9998334367584639,similarity
cell_12.995_77.567,cell_13.034_77.576,0.9997983194792301,similarity
cell_12.995_77.567,cell_13.068_77.581,0.9997621030320842,similarity
cell_12.995_77.571,cell_12.934_77.69,0.9988185944648962,similarity
cell_12.995_77.571,cell_12.998_77.571,0.9965848909498979,similarity
cell_12.995_77.571,cell_13.001_77.571,0.9938437906738301,similarity
cell_12.995_77.571,cell_12.989_77.599,0.9937518886779766,similarity
cell_12.995_77.571,cell_12.999_77.569,0.9932616024824499,similarity
cell_12.995_77.572,cell_13.072_77.591,0.9942451794348679,similarity
cell_12.995_77.572,cell_12.993_77.571,0.9940782067527253,similarity
cell_12.995_77.572,cell_12.985_77.606,0.9907254321713707,similarity
cell_12.995_77.572,cell_12.987_77.604,0.9886443226092223,similarity
cell_12.995_77.572,cell_12.932_77.686,0.9849267220081116,similarity
cell_12.995_77.574,cell_12.996_77.574,0.9999999785629259,similarity
cell_12.995_77.574,cell_12.99_77.61,0.9999999548037604,similarity
cell_12.995_77.574,cell_12.817_77.69,0.9999999524030858,similarity
cell_12.995_77.574,cell_12.996_77.6,0.9999999216325997,similarity
cell_12.995_77.574,cell_12.986_77.478,0.9999999158121131,similarity
cell_12.995_77.578,cell_12.992_77.614,0.9999999898715033,similarity
cell_12.995_77.578,cell_12.949_77.489,0.9999999890327387,similarity
cell_12.995_77.578,cell_12.998_77.614,0.999999959003068,similarity
cell_12.995_77.578,cell_12.945_77.587,0.9999999049057618,similarity
cell_12.995_77.578,cell_12.952_77.478,0.9999998377920278,similarity
cell_12.995_77.579,cell_13.2_77.703,0.9998553648534124,similarity
cell_12.995_77.579,cell_12.898_77.607,0.9998207882878214,similarity
cell_12.995_77.579,cell_13.032_77.56,0.9998058696352773,similarity
cell_12.995_77.579,cell_12.992_77.706,0.999716950606139,similarity
cell_12.995_77.579,cell_13.075_77.558,0.9996879445648104,similarity
cell_12.995_77.582,cell_12.955_77.59,0.9998521846368897,similarity
cell_12.995_77.582,cell_12.907_77.576,0.9998442837137975,similarity
cell_12.995_77.582,cell_12.918_77.577,0.999843719901984,similarity
cell_12.995_77.582,cell_12.925_77.574,0.9998418258312608,similarity
cell_12.995_77.582,cell_12.986_77.538,0.9998397493916493,similarity
cell_12.995_77.584,cell_12.943_77.58,0.9999999912584131,similarity
cell_12.995_77.584,cell_12.942_77.58,0.9999999650419988,similarity
cell_12.995_77.584,cell_12.924_77.575,0.9999994393966449,similarity
cell_12.995_77.584,cell_12.91_77.574,0.9999992910578175,similarity
cell_12.995_77.584,cell_12.922_77.579,0.9999991253447049,similarity
cell_12.995_77.589,cell_12.977_77.592,0.9973776680304007,similarity
cell_12.995_77.589,cell_12.968_77.581,0.9973188734123121,similarity
cell_12.995_77.589,cell_12.984_77.586,0.9971838854992823,similarity
cell_12.995_77.589,cell_12.92_77.583,0.9971366828089312,similarity
cell_12.995_77.589,cell_12.948_77.602,0.9971245770921461,similarity
cell_12.995_77.59,cell_12.971_77.618,0.998893925734364,similarity
cell_12.995_77.59,cell_12.988_77.734,0.9824070724680253,similarity
cell_12.995_77.59,cell_12.876_77.597,0.9794066419804991,similarity
cell_12.995_77.59,cell_12.907_77.632,0.9791119818596578,similarity
cell_12.995_77.59,cell_12.912_77.634,0.9663648547036174,similarity
cell_12.995_77.591,cell_12.911_77.485,0.9999816089838521,similarity
cell_12.995_77.591,cell_13.038_77.61,0.9999615978339172,similarity
cell_12.995_77.591,cell_13.006_77.526,0.9999353383309088,similarity
cell_12.995_77.591,cell_12.972_77.613,0.9999043860414158,similarity
cell_12.995_77.591,cell_13.055_77.534,0.9998951698223081,similarity
cell_12.995_77.602,cell_12.972_77.642,0.9997219152333918,similarity
cell_12.995_77.602,cell_12.96_77.652,0.9996404277494357,similarity
cell_12.995_77.602,cell_13.068_77.633,0.9996339113823266,similarity
cell_12.995_77.602,cell_12.92_77.666,0.9995888140280083,similarity
cell_12.995_77.602,cell_13.011_77.692,0.9994845002169314,similarity
cell_12.995_77.603,cell_13.004_77.584,0.9995089396464575,similarity
cell_12.995_77.603,cell_13.194_77.682,0.9992577960218233,similarity
cell_12.995_77.603,cell_13.005_77.595,0.9987978171241406,similarity
cell_12.995_77.603,cell_12.941_77.621,0.9985146121137625,similarity
cell_12.995_77.603,cell_13.02_77.71,0.9984574946813171,similarity
cell_12.995_77.604,cell_12.98_77.64,0.9999999824760843,similarity
cell_12.995_77.604,cell_12.971_77.659,0.9999999408263727,similarity
cell_12.995_77.604,cell_12.888_77.564,0.9999999227265411,similarity
cell_12.995_77.604,cell_12.891_77.572,0.9999997653903433,similarity
cell_12.995_77.604,cell_13.019_77.707,0.999999764794616,similarity
cell_12.995_77.606,cell_13.027_77.592,0.9999999887736851,similarity
cell_12.995_77.606,cell_12.993_77.606,0.9999999566174177,similarity
cell_12.995_77.606,cell_13.003_77.615,0.9999999551104186,similarity
cell_12.995_77.606,cell_13.028_77.59,0.9999999042754238,similarity
cell_12.995_77.606,cell_12.925_77.517,0.9999999038706551,similarity
cell_12.995_77.607,cell_12.983_77.708,0.9984695595675068,similarity
cell_12.995_77.607,cell_12.985_77.708,0.9878865326390118,similarity
cell_12.995_77.607,cell_12.98_77.709,0.9876688819633287,similarity
cell_12.995_77.607,cell_13.016_77.762,0.9854229216182795,similarity
cell_12.995_77.607,cell_12.87_77.537,0.9841957893376504,similarity
cell_12.995_77.608,cell_12.917_77.674,0.9999854240089298,similarity
cell_12.995_77.608,cell_12.883_77.61,0.9999812905178698,similarity
cell_12.995_77.608,cell_12.938_77.627,0.9999542466611582,similarity
cell_12.995_77.608,cell_12.965_77.552,0.999945087541952,similarity
cell_12.995_77.608,cell_12.939_77.609,0.9999411602063388,similarity
cell_12.995_77.609,cell_12.971_77.606,0.9908302322873057,similarity
cell_12.995_77.609,cell_13.184_77.686,0.9718566684322536,similarity
cell_12.995_77.609,cell_12.993_77.571,0.9712667093112209,similarity
cell_12.995_77.609,cell_12.969_77.65,0.96288849798948,similarity
cell_12.995_77.609,cell_12.989_77.598,0.9606416364709719,similarity
cell_12.995_77.61,cell_13.029_77.539,0.9958506421424294,similarity
cell_12.995_77.61,cell_12.87_77.654,0.9932560249358071,similarity
cell_12.995_77.61,cell_13.096_77.6,0.9851638221194685,similarity
cell_12.995_77.61,cell_13.019_77.558,0.9832397383452736,similarity
cell_12.995_77.61,cell_13.064_77.587,0.9826366615079148,similarity
cell_12.995_77.611,cell_12.952_77.718,0.9985941054651812,similarity
cell_12.995_77.611,cell_13.019_77.557,0.9954178879427984,similarity
cell_12.995_77.611,cell_12.976_77.599,0.9898377478050815,similarity
cell_12.995_77.611,cell_13.064_77.588,0.9855377034880014,similarity
cell_12.995_77.611,cell_13.189_77.681,0.9851932144317171,similarity
cell_12.995_77.612,cell_12.927_77.62,0.9999999939062691,similarity
cell_12.995_77.612,cell_13.019_77.707,0.9999999750698021,similarity
cell_12.995_77.612,cell_12.991_77.574,0.9999999739360188,similarity
cell_12.995_77.612,cell_13.041_77.619,0.9999999429880756,similarity
cell_12.995_77.612,cell_12.97_77.63,0.9999999000826115,similarity
cell_12.995_77.613,cell_12.879_77.641,0.9999940752486691,similarity
cell_12.995_77.613,cell_13.015_77.574,0.9998378993763091,similarity
cell_12.995_77.613,cell_13.056_77.476,0.9998132607879664,similarity
cell_12.995_77.613,cell_12.93_77.63,0.9997857020988846,similarity
cell_12.995_77.613,cell_13.095_77.583,0.9997144208613052,similarity
cell_12.995_77.614,cell_13.093_77.594,0.9972322567221796,similarity
cell_12.995_77.614,cell_12.996_77.613,0.9972222319789232,similarity
cell_12.995_77.614,cell_12.913_77.635,0.9839455422756429,similarity
cell_12.995_77.614,cell_12.912_77.633,0.9774181789712075,similarity
cell_12.995_77.614,cell_12.933_77.631,0.9421169918985229,similarity
cell_12.995_77.615,cell_12.994_77.616,0.9983168518049812,similarity
cell_12.995_77.615,cell_12.914_77.678,0.9973862477708989,similarity
cell_12.995_77.615,cell_12.907_77.696,0.994322211812719,similarity
cell_12.995_77.615,cell_12.969_77.648,0.9940736347979722,similarity
cell_12.995_77.615,cell_13.144_77.618,0.993456901681557,similarity
cell_12.995_77.616,cell_12.9_77.676,0.9998275001606535,similarity
cell_12.995_77.616,cell_12.993_77.609,0.9993405752165526,similarity
cell_12.995_77.616,cell_12.912_77.652,0.9989129418320348,similarity
cell_12.995_77.616,cell_12.959_77.65,0.9975149560971657,similarity
cell_12.995_77.616,cell_13.028_77.543,0.9972927125545576,similarity
cell_12.995_77.617,cell_13.028_77.633,0.9999999944285862,similarity
cell_12.995_77.617,cell_12.835_77.68,0.9999999752693512,similarity
cell_12.995_77.617,cell_13.006_77.638,0.9999999489005524,similarity
cell_12.995_77.617,cell_13.001_77.627,0.9999994006410317,similarity
cell_12.995_77.617,cell_12.828_77.683,0.9999991510944883,similarity
cell_12.995_77.618,cell_12.906_77.676,0.9999991865504361,similarity
cell_12.995_77.618,cell_13.017_77.704,0.999991052611127,similarity
cell_12.995_77.618,cell_12.988_77.594,0.9999857401021318,similarity
cell_12.995_77.618,cell_13.021_77.642,0.9999821150848445,similarity
cell_12.995_77.618,cell_12.859_77.59,0.9999816007414021,similarity
cell_12.995_77.619,cell_13.121_77.61,0.9999883808459596,similarity
cell_12.995_77.619,cell_13.035_77.736,0.9999749188903178,similarity
cell_12.995_77.619,cell_12.968_77.502,0.9999593073653938,similarity
cell_12.995_77.619,cell_13.006_77.612,0.9999545569801302,similarity
cell_12.995_77.619,cell_12.913_77.678,0.9999352427256983,similarity
cell_12.995_77.652,cell_12.937_77.559,0.9994502592717861,similarity
cell_12.995_77.652,cell_12.812_77.694,0.9994107514878322,similarity
cell_12.995_77.652,cell_13.005_77.58,0.999232310539091,similarity
cell_12.995_77.652,cell_12.862_77.706,0.9986874312252402,similarity
cell_12.995_77.652,cell_12.871_77.658,0.9984960444334685,similarity
cell_12.995_77.653,cell_12.805_77.7,0.9999143312825386,similarity
cell_12.995_77.653,cell_12.936_77.512,0.999882361964127,similarity
cell_12.995_77.653,cell_12.982_77.629,0.9997938345313674,similarity
cell_12.995_77.653,cell_13.148_77.62,0.9987258226006882,similarity
cell_12.995_77.653,cell_12.967_77.703,0.9982556532531236,similarity
cell_12.995_77.654,cell_12.98_77.629,0.9985431984739718,similarity
cell_12.995_77.654,cell_12.958_77.518,0.9978546268289225,similarity
cell_12.995_77.654,cell_12.98_77.63,0.9978346946933785,similarity
cell_12.995_77.654,cell_12.889_77.671,0.9975676784808948,similarity
cell_12.995_77.654,cell_12.901_77.689,0.9975305705847493,similarity
cell_12.995_77.655,cell_12.913_77.514,0.9997919923494095,similarity
