spatial_cell,organic_cluster_id,archetype_id,archetype_name,lifecycle_state
cell_13.053_77.488,137,1,Night Spillovers,Stable
cell_13.053_77.489,-1,1,Night Spillovers,Stable
cell_13.053_77.508,-1,1,Night Spillovers,Stable
cell_13.053_77.512,-1,5,Mixed Risk Zone,Stable
cell_13.053_77.551,157,4,Freight Obstruction Corridors,Stable
cell_13.053_77.575,413,4,Freight Obstruction Corridors,Stable
cell_13.053_77.622,-1,1,Night Spillovers,Stable
cell_13.053_77.646,78,1,Night Spillovers,Declining
cell_13.053_77.762,15,5,Mixed Risk Zone,Growing
cell_13.054_77.48,-1,1,Night Spillovers,Stable
cell_13.054_77.483,137,4,Freight Obstruction Corridors,Stable
cell_13.054_77.484,137,5,Mixed Risk Zone,Stable
cell_13.054_77.486,137,1,Night Spillovers,Stable
cell_13.054_77.492,-1,4,Freight Obstruction Corridors,Stable
cell_13.054_77.507,126,4,Freight Obstruction Corridors,Stable
cell_13.054_77.508,126,1,Night Spillovers,Stable
cell_13.054_77.531,75,1,Night Spillovers,Stable
cell_13.054_77.575,413,1,Night Spillovers,Stable
cell_13.054_77.576,-1,1,Night Spillovers,Stable
cell_13.054_77.59,-1,0,Junction Choke Points,Stable
cell_13.054_77.591,-1,4,Freight Obstruction Corridors,Stable
cell_13.054_77.592,399,0,Junction Choke Points,Stable
cell_13.054_77.593,399,1,Night Spillovers,Stable
cell_13.054_77.621,-1,1,Night Spillovers,Stable
cell_13.054_77.647,78,1,Night Spillovers,Stable
cell_13.054_77.746,9,0,Junction Choke Points,Stable
cell_13.054_77.762,15,1,Night Spillovers,Declining
cell_13.054_77.763,16,1,Night Spillovers,Stable
cell_13.055_77.481,137,1,Night Spillovers,Stable
cell_13.055_77.482,137,1,Night Spillovers,Stable
cell_13.055_77.507,126,1,Night Spillovers,Stable
cell_13.055_77.508,126,1,Night Spillovers,Declining
cell_13.055_77.533,75,4,Freight Obstruction Corridors,Stable
cell_13.055_77.534,75,4,Freight Obstruction Corridors,Stable
cell_13.055_77.535,75,1,Night Spillovers,Declining
cell_13.055_77.536,75,1,Night Spillovers,Stable
cell_13.055_77.537,75,1,Night Spillovers,Stable
cell_13.055_77.538,75,5,Mixed Risk Zone,Stable
cell_13.055_77.545,-1,1,Night Spillovers,Stable
cell_13.055_77.576,-1,5,Mixed Risk Zone,Stable
cell_13.055_77.588,-1,4,Freight Obstruction Corridors,Stable
cell_13.055_77.593,-1,1,Night Spillovers,Stable
cell_13.055_77.594,420,1,Night Spillovers,Stable
cell_13.055_77.632,-1,5,Mixed Risk Zone,Stable
cell_13.055_77.647,78,1,Night Spillovers,Stable
cell_13.055_77.745,-1,0,Junction Choke Points,Stable
cell_13.055_77.762,16,1,Night Spillovers,Stable
cell_13.055_77.763,16,1,Night Spillovers,Stable
cell_13.055_77.764,14,1,Night Spillovers,Stable
cell_13.055_77.765,14,0,Junction Choke Points,Stable
cell_13.056_77.476,-1,1,Night Spillovers,Stable
cell_13.056_77.478,-1,1,Night Spillovers,Stable
cell_13.056_77.507,126,1,Night Spillovers,Stable
cell_13.056_77.508,126,1,Night Spillovers,Stable
cell_13.056_77.535,75,1,Night Spillovers,Stable
cell_13.056_77.577,-1,1,Night Spillovers,Stable
cell_13.056_77.58,-1,1,Night Spillovers,Stable
cell_13.056_77.589,-1,0,Junction Choke Points,Stable
cell_13.056_77.593,-1,1,Night Spillovers,Stable
cell_13.056_77.594,420,1,Night Spillovers,Stable
cell_13.056_77.595,420,5,Mixed Risk Zone,Stable
cell_13.056_77.632,-1,1,Night Spillovers,Stable
cell_13.056_77.633,-1,1,Night Spillovers,Stable
cell_13.056_77.648,78,1,Night Spillovers,Stable
cell_13.056_77.652,78,5,Mixed Risk Zone,Stable
cell_13.057_77.471,123,4,Freight Obstruction Corridors,Stable
cell_13.057_77.472,123,1,Night Spillovers,Stable
cell_13.057_77.473,123,1,Night Spillovers,Stable
cell_13.057_77.474,123,1,Night Spillovers,Stable
cell_13.057_77.475,123,1,Night Spillovers,Stable
cell_13.057_77.507,126,1,Night Spillovers,Stable
cell_13.057_77.546,-1,4,Freight Obstruction Corridors,Stable
cell_13.057_77.547,158,0,Junction Choke Points,Growing
cell_13.057_77.548,159,1,Night Spillovers,Stable
cell_13.057_77.551,-1,1,Night Spillovers,Stable
cell_13.057_77.577,-1,1,Night Spillovers,Stable
cell_13.057_77.593,-1,5,Mixed Risk Zone,Stable
cell_13.057_77.594,-1,1,Night Spillovers,Stable
cell_13.057_77.626,-1,1,Night Spillovers,Stable
cell_13.057_77.627,-1,5,Mixed Risk Zone,Stable
cell_13.057_77.633,-1,1,Night Spillovers,Stable
cell_13.057_77.648,78,1,Night Spillovers,Stable
cell_13.057_77.649,78,1,Night Spillovers,Stable
cell_13.057_77.65,78,1,Night Spillovers,Stable
cell_13.057_77.651,78,1,Night Spillovers,Stable
cell_13.057_77.652,78,1,Night Spillovers,Stable
cell_13.057_77.745,-1,0,Junction Choke Points,Stable
cell_13.057_77.767,-1,4,Freight Obstruction Corridors,Stable
cell_13.057_77.768,-1,4,Freight Obstruction Corridors,Stable
cell_13.058_77.466,122,1,Night Spillovers,Declining
cell_13.058_77.467,122,1,Night Spillovers,Stable
cell_13.058_77.469,-1,1,Night Spillovers,Stable
cell_13.058_77.47,123,4,Freight Obstruction Corridors,Stable
cell_13.058_77.471,123,4,Freight Obstruction Corridors,Stable
cell_13.058_77.472,123,5,Mixed Risk Zone,Stable
cell_13.058_77.475,123,1,Night Spillovers,Stable
cell_13.058_77.476,-1,1,Night Spillovers,Stable
cell_13.058_77.507,-1,1,Night Spillovers,Stable
cell_13.058_77.534,75,1,Night Spillovers,Stable
cell_13.058_77.546,148,1,Night Spillovers,Declining
cell_13.058_77.547,148,1,Night Spillovers,Stable
cell_13.058_77.559,-1,5,Mixed Risk Zone,Stable
cell_13.058_77.577,378,1,Night Spillovers,Stable
cell_13.058_77.584,388,1,Night Spillovers,Stable
cell_13.058_77.586,388,1,Night Spillovers,Stable
cell_13.058_77.587,-1,5,Mixed Risk Zone,Stable
cell_13.058_77.588,-1,1,Night Spillovers,Stable
cell_13.058_77.59,-1,1,Night Spillovers,Stable
cell_13.058_77.591,435,5,Mixed Risk Zone,Stable
cell_13.058_77.592,435,5,Mixed Risk Zone,Growing
cell_13.058_77.593,434,1,Night Spillovers,Stable
cell_13.058_77.626,-1,1,Night Spillovers,Stable
cell_13.058_77.648,78,1,Night Spillovers,Stable
cell_13.058_77.649,78,1,Night Spillovers,Stable
cell_13.059_77.465,122,4,Freight Obstruction Corridors,Stable
cell_13.059_77.466,122,1,Night Spillovers,Declining
cell_13.059_77.467,122,5,Mixed Risk Zone,Stable
cell_13.059_77.507,-1,1,Night Spillovers,Stable
cell_13.059_77.52,-1,1,Night Spillovers,Stable
cell_13.059_77.545,-1,1,Night Spillovers,Stable
cell_13.059_77.546,148,1,Night Spillovers,Declining
cell_13.059_77.559,-1,5,Mixed Risk Zone,Stable
cell_13.059_77.577,378,1,Night Spillovers,Stable
cell_13.059_77.58,-1,1,Night Spillovers,Stable
cell_13.059_77.581,-1,1,Night Spillovers,Stable
cell_13.059_77.582,-1,4,Freight Obstruction Corridors,Stable
cell_13.059_77.583,388,0,Junction Choke Points,Stable
cell_13.059_77.584,388,1,Night Spillovers,Stable
cell_13.059_77.585,388,1,Night Spillovers,Stable
cell_13.059_77.587,442,1,Night Spillovers,Stable
cell_13.059_77.588,442,1,Night Spillovers,Stable
cell_13.059_77.59,-1,1,Night Spillovers,Stable
cell_13.059_77.591,435,5,Mixed Risk Zone,Stable
cell_13.059_77.592,434,0,Junction Choke Points,Stable
cell_13.059_77.593,434,0,Junction Choke Points,Growing
cell_13.059_77.594,-1,5,Mixed Risk Zone,Stable
cell_13.059_77.599,-1,0,Junction Choke Points,Stable
cell_13.059_77.652,78,4,Freight Obstruction Corridors,Stable
cell_13.05_77.492,-1,1,Night Spillovers,Stable
cell_13.05_77.493,-1,1,Night Spillovers,Stable
cell_13.05_77.494,149,4,Freight Obstruction Corridors,Stable
cell_13.05_77.495,149,4,Freight Obstruction Corridors,Declining
cell_13.05_77.497,-1,1,Night Spillovers,Stable
cell_13.05_77.507,125,5,Mixed Risk Zone,Stable
cell_13.05_77.508,125,1,Night Spillovers,Declining
cell_13.05_77.516,-1,1,Night Spillovers,Stable
cell_13.05_77.517,-1,0,Junction Choke Points,Stable
cell_13.05_77.525,109,1,Night Spillovers,Stable
cell_13.05_77.526,109,1,Night Spillovers,Stable
cell_13.05_77.553,157,1,Night Spillovers,Growing
cell_13.05_77.554,157,4,Freight Obstruction Corridors,Stable
cell_13.05_77.555,157,5,Mixed Risk Zone,Stable
cell_13.05_77.575,413,4,Freight Obstruction Corridors,Stable
cell_13.05_77.576,-1,1,Night Spillovers,Stable
cell_13.05_77.593,484,0,Junction Choke Points,Growing
cell_13.05_77.594,-1,1,Night Spillovers,Stable
cell_13.05_77.63,180,5,Mixed Risk Zone,Stable
cell_13.05_77.646,78,1,Night Spillovers,Stable
cell_13.061_77.461,118,1,Night Spillovers,Declining
cell_13.061_77.462,118,4,Freight Obstruction Corridors,Stable
cell_13.061_77.502,-1,1,Night Spillovers,Stable
cell_13.061_77.507,-1,1,Night Spillovers,Stable
cell_13.061_77.575,378,1,Night Spillovers,Stable
cell_13.061_77.576,378,1,Night Spillovers,Stable
cell_13.061_77.577,378,1,Night Spillovers,Stable
cell_13.061_77.587,471,5,Mixed Risk Zone,Stable
cell_13.061_77.59,-1,5,Mixed Risk Zone,Stable
cell_13.061_77.633,-1,4,Freight Obstruction Corridors,Stable
cell_13.061_77.649,77,1,Night Spillovers,Stable
cell_13.061_77.652,78,1,Night Spillovers,Stable
cell_13.062_77.574,378,1,Night Spillovers,Stable
cell_13.062_77.576,378,1,Night Spillovers,Stable
cell_13.062_77.587,499,5,Mixed Risk Zone,Stable
cell_13.062_77.588,-1,1,Night Spillovers,Stable
cell_13.062_77.59,-1,1,Night Spillovers,Stable
cell_13.062_77.593,493,1,Night Spillovers,Declining
cell_13.062_77.742,-1,0,Junction Choke Points,Stable
cell_13.063_77.572,379,1,Night Spillovers,Stable
cell_13.063_77.576,378,1,Night Spillovers,Stable
cell_13.063_77.577,378,0,Junction Choke Points,Stable
cell_13.063_77.585,-1,5,Mixed Risk Zone,Stable
cell_13.063_77.586,-1,5,Mixed Risk Zone,Stable
cell_13.063_77.587,539,5,Mixed Risk Zone,Stable
cell_13.063_77.588,-1,5,Mixed Risk Zone,Stable
cell_13.063_77.59,-1,1,Night Spillovers,Stable
cell_13.063_77.591,512,5,Mixed Risk Zone,Growing
cell_13.063_77.592,512,5,Mixed Risk Zone,Emerging
cell_13.063_77.593,493,5,Mixed Risk Zone,Stable
cell_13.063_77.628,-1,1,Night Spillovers,Stable
cell_13.063_77.634,-1,1,Night Spillovers,Stable
cell_13.063_77.649,77,1,Night Spillovers,Stable
cell_13.063_77.65,77,1,Night Spillovers,Stable
cell_13.063_77.652,77,1,Night Spillovers,Stable
cell_13.063_77.736,-1,1,Night Spillovers,Stable
cell_13.063_77.74,-1,0,Junction Choke Points,Stable
cell_13.064_77.505,-1,5,Mixed Risk Zone,Stable
cell_13.064_77.534,76,4,Freight Obstruction Corridors,Stable
cell_13.064_77.572,379,0,Junction Choke Points,Stable
cell_13.064_77.577,378,1,Night Spillovers,Stable
cell_13.064_77.578,378,0,Junction Choke Points,Stable
cell_13.064_77.579,378,1,Night Spillovers,Stable
cell_13.064_77.584,-1,5,Mixed Risk Zone,Stable
cell_13.064_77.585,-1,4,Freight Obstruction Corridors,Stable
cell_13.064_77.586,-1,5,Mixed Risk Zone,Stable
cell_13.064_77.587,538,5,Mixed Risk Zone,Growing
cell_13.064_77.588,-1,5,Mixed Risk Zone,Growing
cell_13.064_77.589,537,5,Mixed Risk Zone,Stable
cell_13.064_77.59,537,0,Junction Choke Points,Growing
cell_13.064_77.591,512,5,Mixed Risk Zone,Stable
cell_13.064_77.592,-1,1,Night Spillovers,Stable
cell_13.064_77.649,77,1,Night Spillovers,Stable
cell_13.064_77.65,77,1,Night Spillovers,Stable
cell_13.064_77.651,77,1,Night Spillovers,Stable
cell_13.064_77.652,77,5,Mixed Risk Zone,Stable
cell_13.065_77.504,-1,4,Freight Obstruction Corridors,Stable
cell_13.065_77.571,379,1,Night Spillovers,Stable
cell_13.065_77.572,379,0,Junction Choke Points,Stable
cell_13.065_77.578,378,1,Night Spillovers,Stable
cell_13.065_77.579,378,1,Night Spillovers,Stable
cell_13.065_77.584,-1,5,Mixed Risk Zone,Stable
cell_13.066_77.453,54,1,Night Spillovers,Stable
cell_13.066_77.454,54,1,Night Spillovers,Stable
cell_13.066_77.532,76,4,Freight Obstruction Corridors,Stable
cell_13.066_77.552,-1,1,Night Spillovers,Stable
cell_13.066_77.571,379,0,Junction Choke Points,Stable
cell_13.066_77.585,-1,1,Night Spillovers,Stable
cell_13.066_77.594,337,5,Mixed Risk Zone,Stable
cell_13.066_77.601,87,5,Mixed Risk Zone,Stable
cell_13.066_77.641,-1,1,Night Spillovers,Stable
cell_13.066_77.642,-1,1,Night Spillovers,Stable
cell_13.067_77.45,54,4,Freight Obstruction Corridors,Stable
cell_13.067_77.451,54,1,Night Spillovers,Stable
cell_13.067_77.452,54,5,Mixed Risk Zone,Stable
cell_13.067_77.503,-1,1,Night Spillovers,Stable
cell_13.067_77.531,76,4,Freight Obstruction Corridors,Stable
cell_13.067_77.532,76,4,Freight Obstruction Corridors,Stable
cell_13.067_77.57,379,1,Night Spillovers,Stable
cell_13.067_77.58,342,5,Mixed Risk Zone,Stable
cell_13.067_77.581,342,1,Night Spillovers,Stable
cell_13.067_77.592,-1,1,Night Spillovers,Stable
cell_13.067_77.593,381,1,Night Spillovers,Stable
cell_13.067_77.594,337,1,Night Spillovers,Stable
cell_13.068_77.449,54,1,Night Spillovers,Stable
cell_13.068_77.45,54,1,Night Spillovers,Stable
cell_13.068_77.53,76,5,Mixed Risk Zone,Stable
cell_13.068_77.531,76,5,Mixed Risk Zone,Stable
cell_13.068_77.57,-1,1,Night Spillovers,Stable
cell_13.068_77.579,342,1,Night Spillovers,Stable
cell_13.068_77.58,342,5,Mixed Risk Zone,Stable
cell_13.068_77.581,342,1,Night Spillovers,Stable
cell_13.068_77.584,-1,1,Night Spillovers,Stable
cell_13.068_77.585,-1,0,Junction Choke Points,Stable
cell_13.068_77.593,381,1,Night Spillovers,Stable
cell_13.068_77.627,140,1,Night Spillovers,Stable
cell_13.068_77.629,139,1,Night Spillovers,Declining
cell_13.068_77.63,139,1,Night Spillovers,Stable
cell_13.068_77.632,-1,1,Night Spillovers,Stable
cell_13.068_77.633,-1,1,Night Spillovers,Stable
cell_13.068_77.634,-1,4,Freight Obstruction Corridors,Stable
cell_13.069_77.446,54,1,Night Spillovers,Stable
cell_13.069_77.447,54,0,Junction Choke Points,Stable
cell_13.069_77.448,54,4,Freight Obstruction Corridors,Stable
cell_13.069_77.504,-1,5,Mixed Risk Zone,Stable
cell_13.069_77.53,76,5,Mixed Risk Zone,Stable
cell_13.069_77.558,67,5,Mixed Risk Zone,Stable
cell_13.069_77.559,67,5,Mixed Risk Zone,Stable
cell_13.069_77.56,67,5,Mixed Risk Zone,Stable
cell_13.069_77.58,342,1,Night Spillovers,Stable
cell_13.069_77.581,342,0,Junction Choke Points,Stable
cell_13.069_77.585,-1,1,Night Spillovers,Stable
cell_13.069_77.586,-1,1,Night Spillovers,Stable
cell_13.069_77.588,396,1,Night Spillovers,Stable
cell_13.069_77.592,381,1,Night Spillovers,Stable
cell_13.069_77.593,381,1,Night Spillovers,Stable
cell_13.069_77.625,140,5,Mixed Risk Zone,Stable
cell_13.069_77.626,140,5,Mixed Risk Zone,Stable
cell_13.069_77.627,140,4,Freight Obstruction Corridors,Stable
cell_13.069_77.634,-1,4,Freight Obstruction Corridors,Stable
cell_13.06_77.462,118,4,Freight Obstruction Corridors,Stable
cell_13.06_77.467,122,1,Night Spillovers,Stable
cell_13.06_77.502,-1,1,Night Spillovers,Stable
cell_13.06_77.505,-1,1,Night Spillovers,Stable
cell_13.06_77.506,-1,1,Night Spillovers,Stable
cell_13.06_77.507,-1,1,Night Spillovers,Stable
cell_13.06_77.531,75,1,Night Spillovers,Stable
cell_13.06_77.559,-1,5,Mixed Risk Zone,Stable
cell_13.06_77.576,378,1,Night Spillovers,Stable
cell_13.06_77.577,378,1,Night Spillovers,Stable
cell_13.06_77.587,-1,5,Mixed Risk Zone,Stable
cell_13.06_77.588,442,1,Night Spillovers,Stable
cell_13.06_77.589,-1,5,Mixed Risk Zone,Stable
cell_13.06_77.59,-1,0,Junction Choke Points,Stable
cell_13.06_77.593,-1,1,Night Spillovers,Stable
cell_13.06_77.649,77,1,Night Spillovers,Stable
cell_13.06_77.652,78,1,Night Spillovers,Stable
cell_13.06_77.653,78,1,Night Spillovers,Stable
cell_13.06_77.743,-1,5,Mixed Risk Zone,Stable
cell_13.071_77.443,54,0,Junction Choke Points,Stable
cell_13.071_77.504,-1,5,Mixed Risk Zone,Stable
cell_13.071_77.53,76,1,Night Spillovers,Stable
cell_13.071_77.568,-1,1,Night Spillovers,Stable
cell_13.071_77.585,-1,1,Night Spillovers,Stable
cell_13.071_77.586,-1,5,Mixed Risk Zone,Stable
cell_13.071_77.587,-1,0,Junction Choke Points,Stable
cell_13.071_77.588,-1,3,Weekend Event Zones,Emerging
cell_13.071_77.589,-1,0,Junction Choke Points,Growing
cell_13.071_77.591,-1,1,Night Spillovers,Stable
cell_13.071_77.592,387,1,Night Spillovers,Stable
cell_13.071_77.593,387,1,Night Spillovers,Declining
cell_13.071_77.608,87,5,Mixed Risk Zone,Stable
cell_13.071_77.619,-1,4,Freight Obstruction Corridors,Stable
cell_13.071_77.621,-1,1,Night Spillovers,Stable
cell_13.071_77.634,145,1,Night Spillovers,Declining
cell_13.071_77.636,-1,1,Night Spillovers,Stable
cell_13.071_77.651,-1,1,Night Spillovers,Stable
cell_13.072_77.443,54,0,Junction Choke Points,Stable
cell_13.072_77.503,-1,1,Night Spillovers,Stable
cell_13.072_77.556,67,5,Mixed Risk Zone,Stable
cell_13.072_77.573,-1,1,Night Spillovers,Stable
cell_13.072_77.585,-1,1,Night Spillovers,Stable
cell_13.072_77.586,-1,1,Night Spillovers,Stable
cell_13.072_77.587,-1,1,Night Spillovers,Stable
cell_13.072_77.588,-1,0,Junction Choke Points,Stable
cell_13.072_77.589,-1,0,Junction Choke Points,Growing
cell_13.072_77.59,-1,1,Night Spillovers,Growing
cell_13.072_77.591,395,0,Junction Choke Points,Stable
cell_13.072_77.592,395,0,Junction Choke Points,Stable
cell_13.072_77.593,394,1,Night Spillovers,Growing
cell_13.072_77.605,87,1,Night Spillovers,Stable
cell_13.072_77.606,87,1,Night Spillovers,Stable
cell_13.072_77.608,87,5,Mixed Risk Zone,Stable
cell_13.072_77.634,146,1,Night Spillovers,Declining
cell_13.072_77.638,-1,1,Night Spillovers,Stable
cell_13.073_77.503,-1,1,Night Spillovers,Stable
cell_13.073_77.504,-1,1,Night Spillovers,Stable
cell_13.073_77.557,67,1,Night Spillovers,Stable
cell_13.073_77.567,-1,5,Mixed Risk Zone,Stable
cell_13.073_77.585,-1,1,Night Spillovers,Stable
cell_13.073_77.588,-1,1,Night Spillovers,Stable
cell_13.073_77.589,-1,1,Night Spillovers,Stable
cell_13.073_77.59,395,1,Night Spillovers,Stable
cell_13.073_77.591,395,5,Mixed Risk Zone,Stable
cell_13.073_77.592,-1,1,Night Spillovers,Stable
cell_13.073_77.593,-1,1,Night Spillovers,Stable
cell_13.073_77.603,87,5,Mixed Risk Zone,Stable
cell_13.073_77.604,87,1,Night Spillovers,Stable
cell_13.073_77.634,-1,1,Night Spillovers,Stable
cell_13.074_77.557,67,1,Night Spillovers,Stable
cell_13.074_77.588,-1,1,Night Spillovers,Stable
cell_13.074_77.593,-1,1,Night Spillovers,Stable
cell_13.074_77.634,-1,1,Night Spillovers,Stable
cell_13.074_77.652,-1,1,Night Spillovers,Stable
cell_13.075_77.558,67,1,Night Spillovers,Stable
cell_13.075_77.588,-1,1,Night Spillovers,Stable
cell_13.075_77.592,-1,5,Mixed Risk Zone,Stable
cell_13.075_77.634,-1,1,Night Spillovers,Stable
cell_13.076_77.558,67,1,Night Spillovers,Stable
cell_13.077_77.558,67,1,Night Spillovers,Stable
cell_13.077_77.559,67,4,Freight Obstruction Corridors,Stable
cell_13.077_77.593,-1,1,Night Spillovers,Stable
cell_13.078_77.559,67,4,Freight Obstruction Corridors,Stable
cell_13.079_77.559,67,1,Night Spillovers,Stable
cell_13.079_77.634,-1,1,Night Spillovers,Stable
cell_13.07_77.445,54,1,Night Spillovers,Stable
cell_13.07_77.447,54,4,Freight Obstruction Corridors,Stable
cell_13.07_77.504,-1,1,Night Spillovers,Stable
cell_13.07_77.529,76,5,Mixed Risk Zone,Stable
cell_13.07_77.53,76,1,Night Spillovers,Stable
cell_13.07_77.555,67,1,Night Spillovers,Stable
cell_13.07_77.556,67,5,Mixed Risk Zone,Stable
cell_13.07_77.581,342,1,Night Spillovers,Stable
cell_13.07_77.585,-1,1,Night Spillovers,Stable
cell_13.07_77.586,-1,1,Night Spillovers,Growing
cell_13.07_77.587,-1,0,Junction Choke Points,Emerging
cell_13.07_77.588,877,3,Weekend Event Zones,Emerging
cell_13.07_77.589,-1,1,Night Spillovers,Stable
